TKT-Ticket ID,TKT-Created Time,TKT-Title,TKT-Category,TKT-Severity,TKT-Status,TKT-Assigned To User,TKT-Account Name,TKT-Resolution/Change Type,TKT-Root Cause Category,TKT-Solution,TKT-Actual Resolution Date,TKT-Team
3860965,2025-07-05 08:12:02,Microsoft Edge (Chromium) < 138.0.3351.55 Multiple Vulnerabilities  Microsoft Edge (Chromium) < 137.0.3296.83 Multiple Vulnerabilities  Microsoft Edge (Chromium) < 137.0.3296.62 Multiple Vulnerabilities,Support Tickets,Incident,Closed,Lance Letran,Keolis Downer,Airlock,Security,Machines are already compliant.,2025-07-09 12:33:27,Cloud - Metroid
3860964,2025-07-05 08:12:01,Notepad++ < 8.8.2 Privilege Escalation (CVE-2025-49144),Support Tickets,Service Request,Closed,Lance Letran,Keolis Downer,Airlock,Security,Patched successfully - Resolved,2025-07-09 12:04:13,Cloud - Metroid
3860963,2025-07-05 08:12:00,KDR-Laptop-133 - Multiple Vulnerabilities,Support Tickets,Incident,Closed,Lance Letran,Keolis Downer,Airlock,Security,Device has been offline for over 2 weeks. Unable to deploy patches. Patch will automatically apply when machine is online. Closing ticket. ,2025-07-18 16:51:04,Cloud - Security
3860858,2025-07-05 08:05:23,[OrroCyber #282856] [Microsoft Sentinel][Low] 1190: AD user enabled and password not set for 2 days (Orro),Support Tickets,Incident,Closed,Lance Letran,Wyvern Private Hospital,Configuration,Security,No further action required.,2025-07-15 13:07:09,Cloud - Zelda
3860857,2025-07-05 08:05:22,Vulnerabilities have public disclosed exploit notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Other,--None--,No further action required.,2025-07-11 15:37:27,Cloud - Security
3860856,2025-07-05 08:05:22,Legacy servers,Support Tickets,Incident,Closed,Lance Letran,Zenitas,Uncategorised,Misc Help/Assistance,No further action required.,2025-07-15 13:04:14,Cloud - Metroid
3860855,2025-07-05 08:05:21,[OrroCyber #303646] [Microsoft Sentinel][Medium] 2259: Authentication Methods Changed for devjoin (Orro),Support Tickets,Incident,Closed,Lance Letran,Wyvern Private Hospital,Configuration,Security,No further action required.,2025-07-15 13:05:45,Cloud - Zelda
3860854,2025-07-05 08:05:21,Millennium Query -  New vulnerabilities notification from Microsoft Defender for Endpoint,Support Tickets,Incident,Closed,Lance Letran,NW - Millennium Services Group Limited (MHT),Threat Vulnerabilities,Security,No further actions required.,2025-07-11 14:25:24,Cloud - Security
3860853,2025-07-05 08:05:20,Failure Notification for Automate Patch Deployment task-NW Computing - Auto Patch Deployment Policy - Windows Servers - NW-AirlockRelay,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,"NW-AirlockRelay - 41537 win update- Not enough disk space to download the patch. Required free space : 258 MB. Available free space : 67 MB. - ran disk cleanup, 41537 redeployed, patch failed, scheduled a reboot for 08.07.2025 at 3:00am  - Patched successfully - Resolved",2025-07-09 11:07:25,Cloud - Security
3860852,2025-07-05 08:05:19,Failure Notification for Automate Patch Deployment task-Culcairn Solar Farm - Deployment Policy - Servers - Group 1,Other,Incident,Closed,Lance Letran,Bouygues - Culcairn Solar Farm,Other,Administration,"cusfauepaw1 - 41541 Win update - file does not match the verification information - 105979 deployed, 105979 executed, reboot success, 41541redeployed ?- Last deployment >2 weeks ago, waiting for more recent deployment????",2025-07-07 11:05:05,Cloud - Security
3860851,2025-07-05 08:05:19,Failure Notification for Automate Patch Deployment task-KD Bus - Auto Deployment Policy - Workstations - KDB-DHYX033,Alert,Alert,Incident Resolved,Lance Letran,KD Bus,Patching,Security,KDB-DHYX033 - 349311 chrome- Fatal error during installation - redeployed at startup - Patched successfully - Resolved,2025-07-09 11:06:16,Cloud - Security
3860850,2025-07-05 08:05:18,Failure Notification for Automate Patch Deployment task-KD Bus - Auto Deployment Policy - Workstations - ATEWXL347 | ATEWXL177 | ATEWXD468 | ATEWXD238,Alert,Alert,Incident Resolved,Lance Letran,KD Bus,Patching,Security,"ATEWXL347 - 41547 Win update - There is not enough space on the disk. - 105979 deployedATEWXL177 - 41547 Win update - The component store has been corrupted. - 105979 deployed, 105979 executed, reboot pending  - Last deployment >2 weeks ago, waiting for more recent deployment_x000D_
_x000D_
ATEWXD468 - 41537 Win update - Unknown Error. Code : -2145116152 - 105979 deployedATEWXD238 - 41547 Win update - Patch installed successfully, but rolled back on reboot. -105979 deployed, 105979 failed, will manually delete patch from stores when user is online  - Last deployment >2 weeks ago, waiting for more recent deployment",2025-07-10 12:33:10,Cloud - Security
3860849,2025-07-05 08:05:18,Failure Notification for Automate Patch Deployment task-Millennium - Auto Deployment Policy - Workstations - DESKTOP-V91S2EG | DESKTOP-UAEFLHM | DESKTOP-V3AAN1E | DESKTOP-RQSMMM7 | DESKTOP-RCGL2TP | DESKTOP-NU1TKV9 | DESKTOP-NN2T5F3 | DESKTOP-N57FPS5 | DESKTOP-LKL8D1C | DESKTOP-L6D4TQC | DESKTOP-GQB8F5F | DESKTOP-FED5VNG | DESKTOP-BJVU3B7 | DESKTOP-4MRN5Q4 | DESKTOP-41GJLKU,Alert,Alert,Incident Resolved,Lance Letran,NW - Millennium Services Group Limited (MHT),Patching,Security,Waiting for more recent deployment,2025-07-10 12:34:23,Cloud - Security
3860848,2025-07-05 08:05:17,Failure Notification for Automate Patch Deployment task-Millennium - Auto Deployment Policy - Workstations - DESKTOP-GRJMUQ3 | DESKTOP-4DL4VTA | DESKTOP-1H6S88U | DESKTOP-25TFEIV,Alert,Alert,Incident Resolved,Lance Letran,NW - Millennium Services Group Limited (MHT),Patching,Security,"DESKTOP-4DL4VTA - 41697 O365 - Office 365 - Patch installation failure. Error : 17002 - redeployed at startup  - Last deployment >2 weeks ago, waiting for more recent deployment_x000D_
_x000D_
 DESKTOP-25TFEIV - 348740 Adobe - Fatal error during installation - redeployed at startup  - Last deployment >2 weeks ago, waiting for more recent deployment",2025-07-08 09:46:03,Cloud - Security
3860847,2025-07-05 08:05:17,Failure Notification for Automate Patch Deployment task-Millennium - Auto Deployment Policy - Workstations -  DESKTOP-G6QI56I | DESKTOP-LNOJIO7 | DESKTOP-ITPOO70 | DESKTOP-AK29TU0 | LAPTOP-7327LPGJ,Alert,Alert,Incident Resolved,Lance Letran,NW - Millennium Services Group Limited (MHT),Patching,Security,"DESKTOP-LNOJIO7 - 41542 Win update - The wait operation timed out - 105979 deployed, 105979 executed, rebooted by jason, 41542 redeployed - Patched successfully - Resolved_x000D_
_x000D_
DESKTOP-ITPOO70 - 41542 Win update - The system cannot find the file specified - 105979 deployed, 105979 executed, rebooted by jason, 41542 redeployed  - Last deployment >2 weeks ago, waiting for more recent deployment",2025-07-08 09:44:36,Cloud - Security
3860846,2025-07-05 08:05:16,Failure Notification for Automate Patch Deployment task-Millennium - Auto Deployment Policy - Workstations - LAPTOP-4UP0I5UT|DESKTOP-T14DR0M|DESKTOP-QBRQGC6|DESKTOP-IK1PCRR|DESKTOP-AKBP8KG|DESKTOP-41P2GRD|DESKTOP-25TFEIV|DESKTOP-0RAPEO8,Alert,Alert,Incident Resolved,Lance Letran,NW - Millennium Services Group Limited (MHT),Patching,Security,"DESKTOP-41P2GRD - 41542 Win update - The system cannot find the file specified - 105979 deployed, 105979 executed, waiting for dominic to reboot this since i have no access to this site, rebooted by jason, 41542 redeployed, waiting to be executed - Patched successfully - Resolved",2025-07-08 09:48:54,Cloud - Security
3860845,2025-07-05 08:05:16,Failure Notification for Automate Patch Deployment task-Millennium - Auto Deployment Policy - Workstations - DESKTOP-8VMRNHU,Alert,Alert,Incident Resolved,Lance Letran,NW - Millennium Services Group Limited (MHT),Patching,Security,"DESKTOP-8VMRNHU - Last deployment >2 weeks ago, waiting for more recent deployment",2025-07-08 09:49:55,Cloud - Security
3860844,2025-07-05 08:05:15,Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Servers,Alert,Alert,Incident Resolved,Lance Letran,Zenitas,Patching,Security,"ZEN-MGMT01 - Managed on ticket: 3860842_x000D_
Zen-HC-CLSQL01 - Managed on ticket: 3860842_x000D_
AHCTECHSQL4-A - Managed on ticket: 3860842_x000D_
AHCTECHAPP1-A - Managed on ticket: 3860842_x000D_
ACS1 - Managed on ticket: 3860842",2025-07-07 12:27:17,Cloud - Security
3860843,2025-07-05 08:05:15,Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Workstations - 05319-nb | 03308-nb,Alert,Alert,Incident Resolved,Lance Letran,Zenitas,Patching,Security,"05319-nb - 41547 Win update - Patch installed successfully, but rolled back on reboot. - 105979 deployed, 105979 executed, scheduled a reboot for tom, reboot success, 41547 redeployed - Patched successfully - Resolved_x000D_
_x000D_
03308-nb - 41547 Win update - Patch installed successfully, but rolled back on reboot. - 105979 deployed, 105979 executed, scheduled a reboot for tom, reboot success, 41547 redeployed - Patched successfully - Resolved",2025-07-09 10:55:20,Cloud - Security
3860842,2025-07-05 08:05:14,Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Servers -  ZEN-MGMT01 | Zen-HC-CLSQL01 | ZEN-CL-RDSCB01 | AHCTECHDP2-A | AHCFS1-A | ACS1,Alert,Alert,Incident Resolved,Lance Letran,Zenitas,Patching,Security,Waiting for more recent deployment,2025-07-10 12:35:54,Cloud - Security
3860841,2025-07-05 08:05:12,KB5058405: Windows 11 version 22H2 /  Windows 11 version 23H2 Security Update (May 2025),Support Tickets,Incident,Closed,Lance Letran,Keolis Downer,Airlock,Security,No further action required. Patch has been pushed,2025-07-15 13:10:14,Cloud - Metroid
3860840,2025-07-05 08:05:11,Failure Notification for Automate Patch Deployment task-BNPHN - Auto Patch Deployment Policy - Workstations - P4H-5CG2363370,Alert,Alert,Incident Resolved,Lance Letran,Brisbane North Primary Health Network - BNPHN,Patching,Security,"P4H-5CG2363370 - 41542 Win update - The system cannot find the file specified -105979 deployed, 105979 executed, rebooted by jason, 41542 redeployed - Patched successfully - Resolved",2025-07-07 13:07:35,Cloud - Security
3860839,2025-07-05 08:05:10,Failure Notification for Automate Patch Deployment task-SGS - Auto Deployment Policy - Servers - SGSRDS01,Alert,Alert,Incident Resolved,Lance Letran,Sisters of the Good Samaritan (SGS),Patching,Security,Patched successfully - Resolved,2025-07-10 12:37:02,Cloud - Security
3860838,2025-07-05 08:05:09,Failure Notification for Automate Patch Deployment task-SGS - Auto Deployment Policy - Workstations - IT2337  | IT2297 | GeoffsPC,Alert,Alert,Incident Resolved,Lance Letran,Sisters of the Good Samaritan (SGS),Patching,Security,"IT2337 - 349311 Chrome - Fatal error during installation - redeployed at startup Patched successfully - Resolved_x000D_
IT2297 - 41080 .NET update - Server execution failed - redeployed at startup Waiting for more recent deployment_x000D_
GeoffsPC - 41547 Win update - The operation was canceled by the user. - 41547 redeployed Waiting for more recent deployment",2025-07-10 12:38:47,Cloud - Security
3860837,2025-07-05 08:05:07,Failure Notification for Automate Patch Deployment task-SGS - Auto Deployment Policy - Workstations -IT2426 | IT2115 | DESKTOP-TRL47BM,Alert,Alert,Incident Resolved,Lance Letran,Sisters of the Good Samaritan (SGS),Patching,Security,"IT2115 - 41542 Win update - The system cannot find the file specified - 105979 deployed, waiting to be executed, 105979 executed, scheduled a reboot for tom, 41542 redeployed - Last deployment >2 weeks ago, waiting for more recent deployment",2025-07-08 11:07:12,Cloud - Security
3860836,2025-07-05 08:05:06,Failure Notification for Automate Patch Deployment task-Playgroup Victoria- Auto Patch Deployment Policy - Workstations - PGV-LT-010-HP,Alert,Alert,Incident Resolved,Lance Letran,Playgroup Victoria Inc,Patching,Security,"PGV-LT-010-HP - 349311 Chrome - Fatal error during installation - redeployed at startup, awaiting to be executed, PATCH FAILED, redeployed at startup - Patched successfully - Resolved",2025-07-09 10:20:48,Cloud - Security
3860835,2025-07-05 08:05:05,Failure Notification for Automate Patch Deployment task-PacOps - Auto Patch Deployment Policy - Servers - PO-APP01,Alert,Alert,Incident Resolved,Lance Letran,Pacific Optics Pty Ltd,Patching,Security,"Last deployment >2 weeks ago, waiting for more recent deployment",2025-07-09 10:19:46,Cloud - Security
3860834,2025-07-05 08:05:04,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Servers - MIPS-PROD-WEB02,Alert,Alert,Incident Resolved,Lance Letran,Medical Indemnity Protection Society,Patching,Security,"MIPS-PROD-WEB02 - 41532  will self resolve_x000D_
MIPS-PROD-WEB02 - 41563 Patched successfully - Resolved",2025-07-10 12:40:05,Cloud - Security
3860833,2025-07-05 08:05:03,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Workstations LAPTOP-PW06WK2F | Laptop-PF5BK3E2 | Laptop-PF5BK0S3 | Laptop-PF5BJSEE | Laptop-PF5BJNHA | Laptop-PF5BHZJ5 | Laptop-PF5BFK5B | Laptop-PF4XQHA8 | Laptop-PF4XQH7C | Laptop-PF4CQM0R | Laptop-PF4768VA | LAPTOP-PF475DRJ | Laptop-PF475DR4 | LAPTOP-PF32YR6L | Laptop-PF2w4cz8 | LAPTOP-JPLJQII,Alert,Alert,Incident Resolved,Lance Letran,Medical Indemnity Protection Society,Patching,Security,Patched successfully - Resolved,2025-07-10 12:40:48,Cloud - Security
3860832,2025-07-05 08:05:01,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Workstations - Laptop-PF5BJ8S8 | Laptop-PF5BFHG6 | Laptop-PF5BFHEH | Laptop-PF5BDL3M | Laptop-PF5BCRGR | Laptop-PF5B8WM3 | Laptop-PF5B4KPH | Laptop-Pf5B4F67 | La,Alert,Alert,Incident Resolved,Lance Letran,Medical Indemnity Protection Society,Patching,Security,Waiting for more recent deployment,2025-07-10 12:41:27,Cloud - Security
3860831,2025-07-05 08:05:00,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Workstations - Laptop-PF5BDKYL,Alert,Alert,Incident Resolved,Lance Letran,Medical Indemnity Protection Society,Patching,Security,Patched successfully - Resolved,2025-07-10 12:41:56,Cloud - Security
3860830,2025-07-05 08:04:58,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Servers - MIPS-PROD-WEB02 | MIPS-MEL-FILE01,Alert,Alert,Incident Resolved,Lance Letran,Medical Indemnity Protection Society,Patching,Security,"- Last deployment >2 weeks ago, waiting for more recent deployment",2025-07-09 09:44:41,Cloud - Security
3860829,2025-07-05 08:04:57,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Workstations - VAR,Alert,Alert,Incident Resolved,Lance Letran,Medical Indemnity Protection Society,Patching,Security,"Last deployment >2 weeks ago, waiting for more recent deployment",2025-07-09 09:39:44,Cloud - Security
3860828,2025-07-05 08:04:56,Failure Notification for Automate Patch Deployment task-Fyna Foods - Auto Patch Deployment Policy - Workstations - FYNA094 | FYNA082 | FYNA077,Alert,Alert,Incident Resolved,Lance Letran,Fyna Foods Australia Pty Ltd,Patching,Security,"?FYNA094 - 41206 Win update - Patch installed successfully, but rolled back on reboot. - 105979 deployed, 105979 executed, scheduled a reboot for tomorrow, reboot success, 41206 redeployed - Patched successfully - Resolved_x000D_
_x000D_
FYNA082 - 41542 Win update - The system cannot find the file specified - 105979 deployed, 105979 executed, scheduled a reboot for tomorrow, reboot success, 41542 redeployed- Patched successfully - Resolved_x000D_
_x000D_
 FYNA077 - 41542 Win update - The system cannot find the file specified - 105979 deployed, 105979 executed, reboot success, 41542 redeployed - Patched successfully - Resolved",2025-07-07 13:29:53,Cloud - Security
3860827,2025-07-05 08:04:54,Failure Notification for Automate Patch Deployment task-FPB - Auto Patch Deployment Policy - Workstations - FPB-000052,Alert,Alert,Incident Resolved,Lance Letran,Ferguson Plarre Bakehouse,Patching,Security,FPB-000052 - 349280 Firefox- Problem while downloading the patch. HTTP Error : 12007 - redeployed at startup - Patched successfully - Resolved,2025-07-07 13:35:18,Cloud - Security
3860826,2025-07-05 08:04:53,Failure Notification for Automate Patch Deployment task-NQPHN - Auto Patch Deployment Policy - Workstations - NQPHN-AVD-0,Alert,Alert,Incident Resolved,Lance Letran,Northern Queensland Primary Health Network (NQPHN),Patching,Security,Patched successfully - Resolved,2025-07-10 12:42:21,Cloud - Security
3860825,2025-07-05 08:04:52,Failure Notification for Automate Patch Deployment task-NQPHN - Auto Patch Deployment Policy - Workstations - NQPHN-HPZ093,Alert,Alert,Incident Resolved,Lance Letran,Northern Queensland Primary Health Network (NQPHN),Patching,Security,Device has been offline for over 2 weeks. Unable to deploy patches. Closing ticket. New request can be raised if needed.,2025-07-09 09:36:21,Cloud - Security
